52957389,dtt,76,1495
52957401,bxn,13,1913
52957414,muz,13,1582
52957421,khh,79,1985
52957444,gba,7,992
52957456,lsn,92,788
52957475,cml,23,1808
52957493,wol,64,1259
52957498,gba,5,1339
52957518,bdp,23,650
52957521,woy,56,1391
52957550,jww,90,705
52957569,rnb,33,1286
52957576,wxt,25,1522
52957583,ryo,14,1873
52957595,bru,68,1951
52957596,ftz,86,1233
52957620,duh,72,979
52957645,voy,30,1969
52957646,efo,80,582
52957657,uqf,27,525
52957670,wnn,19,700
52957689,vgh,95,1813
52957711,tej,78,1513
52957740,wnn,77,1752
52957768,bdc,20,1248
52957773,lab,64,1380
52957790,ize,54,1559
52957812,etv,64,1883
52957833,wru,38,533
52957843,ize,38,1316
52957871,bxn,61,994
52957889,ico,77,710
52957895,kpg,39,1210
52957900,lyr,57,1552
52957921,xjt,27,1798
52957932,gba,63,1087
52957949,uhr,9,1137
52957960,muz,67,573
52957966,pjv,7,1176
52957992,efo,12,1774
52958011,hzb,97,535
52958022,miw,5,1013
52958043,tej,57,1774
52958066,cxa,44,954
52958076,obm,93,1267
52958096,ize,20,1113
52958121,hkp,58,1912
52958146,muz,28,1947
52958163,svj,73,1625
52958187,bru,94,853
52958211,ico,78,695
52958232,lyr,92,942
52958237,bip,51,1504
52958263,ftz,11,1308
52958287,dml,19,1784
52958297,yyn,2,1289
52958326,oom,70,555
52958350,wru,72,777
52958353,vkj,7,1117
52958370,qri,30,604
52958378,dml,8,1015
52958395,roq,31,1729
52958404,bru,99,1984
52958419,muz,4,1199
52958436,wru,75,1417
52958450,voy,64,846
52958469,uqf,31,1553
52958472,ihn,52,1734
52958497,miw,56,1237
52958508,amn,41,1036
52958538,muz,76,1773
52958557,ejo,31,723
52958565,oat,60,828
52958568,duh,75,1250
52958584,yig,63,925
52958597,cxa,48,503
52958599,hls,16,568
52958629,uhr,33,1248
52958647,yba,56,1240
52958653,vnb,16,1386
52958671,svj,22,995
52958682,vgh,24,1441
52958693,nra,22,1661
52958714,vkj,25,1249
52958719,wrp,17,1016
52958744,xkj,12,748
52958762,bru,90,1988
52958775,dkq,69,719
52958791,efo,48,910
52958799,pjv,30,1037
52958818,dtt,22,1794
52958819,roq,3,1727
52958824,xjt,9,686
52958837,sml,41,1099
52958857,knp,69,1058
52958880,qsf,61,1699
52958885,obm,59,1516
52958890,rnb,82,884
52958903,ttw,40,732
52958910,wrp,89,1014
52958917,tej,32,1597
52958924,vrb,42,705
52958931,wru,72,1532
52958936,vrb,50,1255
52958946,mhi,59,539
52958968,uoe,51,1520
52958988,agq,19,1893
52959012,duh,14,1180
52959016,oud,14,797
52959041,qri,10,1172
52959070,ftz,15,1391
52959090,vbr,38,973
52959098,mfw,74,580
52959120,oud,65,547
52959145,ttw,47,1702
52959169,jww,77,608
52959190,eoz,67,928
52959220,roj,76,1591
52959233,vnb,36,1556
52959262,wrp,71,1504
52959285,dxc,55,1119
52959301,pjv,4,859
52959306,amn,45,619
52959309,voy,12,1235
52959328,tej,80,1676
52959350,uoe,89,1642
52959360,ssl,32,1739
52959385,wrp,95,1642
52959410,oom,18,1335
52959424,oat,55,1768
52959431,ejt,19,817
52959442,hzb,96,1284
52959458,cwf,18,1609
52959478,mhi,98,1008
52959494,dxc,34,857
52959512,uoe,9,1737
52959535,gba,64,999
52959563,obm,97,1418
52959578,nea,14,1183
52959581,dxc,100,1240
52959603,qri,75,1976
52959618,yyn,28,1133
52959625,duh,21,799
52959646,rei,74,1681
52959671,muz,99,1654
52959694,eoz,62,1390
52959712,bxn,93,804
52959740,yba,73,994
52959745,hls,50,1349
52959752,oud,9,1153
52959755,cwf,32,621
52959774,dxc,4,999
52959789,ryx,81,1299
52959804,npc,9,1820
52959809,dxc,52,1421
52959815,duh,41,1433
52959840,vww,44,625
52959843,bru,4,998
52959861,wru,68,1386
52959881,qri,77,867
52959909,oom,85,1775
52959912,mhi,18,904
52959930,wnn,25,1993
52959940,wrp,68,1527
52959968,oud,52,1055
52959974,nxm,92,887
52959992,svj,44,1227
52959997,sml,90,727
52960018,cxa,62,1634
52960046,exs,90,1265
52960072,knp,38,1435
52960079,sml,55,1660
52960085,oly,30,1801
52960094,vnb,1,1332
52960105,cwf,53,971
52960128,hls,53,928
52960137,miw,2,1203
52960142,lsn,26,1968
52960151,ejo,38,686
52960162,knp,27,1945
52960171,voy,87,974
52960189,ryx,20,1376
52960198,cxa,71,1109
52960225,ryo,12,1169
52960251,exs,69,1779
52960271,hls,17,1214
52960298,vpf,71,1542
52960324,yyn,44,815
52960327,ico,91,971
52960328,miw,42,1900
52960353,wru,26,1126
52960382,khh,98,595
52960387,wol,16,581
52960409,edi,94,1170
52960410,wrp,94,962
52960413,rei,41,1389
52960424,rnb,17,1275
52960425,vbr,87,1505
52960434,obm,87,1707
52960443,mfw,96,1152
52960453,rjr,21,747
52960460,oat,60,1920
52960467,lyr,44,1961
52960476,yyn,23,928
52960495,pcb,6,1371
52960508,vrb,49,569
52960529,pjv,39,1791
52960548,zsj,63,1905
52960574,rei,49,557
52960592,rei,29,1178
52960597,yyn,38,1260
52960601,ttw,44,1484
52960627,lyr,20,1163
52960646,oom,87,1673
52960669,cxa,71,1532
52960688,ssl,20,766
52960708,oud,23,501
52960723,ize,94,1648
52960731,whn,64,547
52960761,ejo,90,1618
52960787,kpg,22,896
52960816,oom,23,920
52960838,duh,50,1577
52960862,obm,13,1639
52960869,cwf,87,1340
52960876,ssl,93,796
52960885,teu,57,974
52960887,fwt,7,808
52960905,rei,43,1459
52960906,whn,71,1442
52960919,tej,48,697
52960947,uqf,13,1377
52960967,bdp,20,1342
52960978,rjr,47,590
52960993,etv,97,962
52961019,xjt,90,1791
52961028,cwf,88,1278
52961039,pjv,77,1280
52961064,ejt,51,1627
52961071,woy,56,818
52961087,bip,70,1816
52961111,zsj,73,1310
52961128,bdc,26,1990
52961148,rjr,74,726
52961160,miw,72,1147
52961188,oat,100,1692
52961198,miw,86,1152
52961202,hzb,63,1033
52961220,amn,59,1499
52961225,ryx,94,1136
52961252,rnb,91,1255
52961257,lyr,84,984
52961273,oat,67,532
52961294,hkp,1,1679
52961308,vbr,26,1336
52961321,miw,56,1030
52961333,voy,31,1532
52961353,ttw,80,1416
52961356,pjv,68,930
52961384,vpf,99,839
52961398,uqf,50,1129
52961417,qri,40,1701
52961423,dml,55,1911
52961446,efo,12,614
52961447,khh,51,910
52961463,xkj,57,898
52961464,oat,97,1015
52961494,vnb,83,1017
52961501,uoe,82,644
52961507,vpf,33,1664
52961516,edi,65,1493
52961530,rei,97,848
52961538,yyn,70,573
52961553,vbr,99,1618
52961560,hkp,2,1573
52961582,bxn,18,1053
52961588,svj,100,1741
52961618,exs,26,1857
52961636,ttw,42,903
52961640,nea,66,1650
52961647,muz,17,1317
52961651,qri,38,1418
52961652,ftz,59,559
52961658,ejt,55,1689
52961663,ihn,40,750
52961674,woy,52,938
52961679,ejt,97,1203
52961695,roq,50,1219
52961716,rei,99,829
52961733,hls,50,986
52961744,ryo,83,1867
52961764,duh,45,808
52961772,muz,58,1792
52961776,eoz,49,1935
52961794,uqf,24,1156
52961821,jww,1,1413
52961824,bdp,66,1308
52961849,duh,4,773
52961862,exs,71,867
52961883,whn,2,1929
52961908,yba,83,1638
52961919,lsn,47,1175
52961935,rei,94,847
52961938,eoz,94,1271
52961967,lyr,15,513
52961968,ize,15,1464
52961981,uqf,39,1712
52961987,qcg,86,834
52961994,mhi,47,1306
52962023,vgh,19,934
52962039,kpg,51,887
52962062,bip,9,907
52962066,wrp,36,756
52962094,woy,95,1096
52962111,cwf,12,1042
52962141,xjt,88,651
52962150,wru,11,766
52962152,etv,6,1196
52962182,rjr,43,1636
52962201,exs,20,1042
52962222,cwf,78,1167
52962232,roq,20,924
52962244,exs,53,647
52962254,roj,78,558
52962264,kes,84,1677
52962285,exs,71,1345
52962304,mhi,81,886
52962313,oud,17,902
52962343,uhr,71,1700
52962354,pai,54,1592
52962382,mhi,63,682
52962392,svj,53,675
52962422,dkq,97,623
52962446,oat,82,1680
52962476,hls,21,1691
52962478,qri,42,881
52962494,roq,18,1420
52962521,ftz,40,667
52962530,hzb,52,1089
52962533,voy,26,1421
52962538,oud,84,850
52962549,ico,85,627
52962563,obm,42,1874
52962578,lab,34,1792
52962597,npc,46,1510
52962622,ola,51,1910
52962635,ssl,65,1971
52962636,hzb,52,1211
52962644,obm,13,1302
52962664,whn,19,1884
52962671,hls,41,1327
52962696,ndj,96,1863
52962720,xjt,31,1629
52962743,ize,50,1912
52962768,jww,78,821
52962783,ize,93,1006
52962792,kes,44,1695
52962812,ssl,89,1747
52962817,ndj,24,1714
52962826,rei,49,1888
52962853,ryo,40,1094
52962860,rjr,30,604
52962866,nea,11,1240
52962895,eoz,76,1194
52962909,lsn,11,1794
52962935,hmb,60,892
52962949,dml,39,587
52962977,teu,73,1452
52962988,ize,21,1676
52962989,rnb,74,1579
52963002,yba,86,1522
52963012,mfw,54,695
52963020,bxn,40,1325
52963042,yig,53,711
52963051,kpg,46,562
52963067,kry,53,1486
52963092,oat,94,1395
52963104,ejt,74,1159
52963126,oat,94,1760
52963148,efo,82,651
52963155,uqf,36,553
52963172,jww,15,1154
52963173,eoz,16,1565
52963188,wnn,31,1614
52963197,xkj,84,1396
52963218,sml,93,1347
52963233,vgh,80,1888
52963243,yig,96,831
52963265,kes,49,678
52963274,dml,70,1240
52963277,nra,80,953
52963285,roj,51,874
52963287,dkq,30,1526
52963308,nxm,47,1444
52963326,ola,70,779
52963335,muz,78,1840
52963360,pcb,24,1244
52963387,vrb,83,1025
52963400,cxa,38,1483
52963405,ejt,64,1177
52963430,exs,33,1531
52963456,jww,64,1199
52963466,ndj,13,1095
52963471,muz,73,890
52963478,oly,5,926
52963486,nra,83,1598
52963488,lab,13,1345
52963507,uhr,61,1275
52963514,oom,100,1506
52963527,efo,91,1214
52963554,bru,14,1819
52963572,wru,4,1904
52963584,vkj,27,956
52963605,uqf,84,781
52963614,bdc,32,1404
52963636,svj,36,1518
52963642,vpf,65,786
52963665,lyr,53,744
52963684,ico,4,672
52963704,cwf,21,1109
52963713,exs,37,1000
52963728,knp,32,864
52963743,uhr,15,1038
52963773,dml,10,919
52963795,wru,45,716
52963800,yba,41,1906
52963812,jww,13,1410
52963815,roq,58,1735
52963821,mfw,94,1332
52963847,dxc,86,1629
52963865,bdc,63,675
52963875,muz,47,704
52963890,hls,81,1203
52963915,voy,70,537
52963934,oom,87,1774
52963940,vgh,73,1411
52963946,wol,56,715
52963972,ola,30,739
52963996,khh,54,1610
52964001,ndj,45,1171
52964005,rjr,28,676
52964033,rei,34,1932
52964053,jww,98,698
52964058,hmb,72,1771
52964070,ftz,89,1042
52964077,sml,3,1590
52964091,wrp,6,1376
52964119,onh,9,887
52964142,qsf,56,1182
52964169,dxc,24,1038
52964185,wxt,93,794
52964211,vnb,80,1127
52964232,wrp,87,1249
52964236,vkj,23,1352
52964266,oud,24,1817
52964288,uoe,2,799
52964298,qcg,95,1791
52964299,qcg,55,664
52964312,woy,40,661
52964334,bdc,57,1187
52964359,knp,83,1893
52964362,dkq,22,1380
52964381,roj,86,955
52964395,amn,79,1867
52964415,amn,45,817
52964426,wol,21,536
52964428,ejo,17,1230
52964451,wru,51,1956
52964474,bip,97,1807
52964479,ftz,59,1412
52964500,oom,36,970
52964528,sml,23,1046
52964544,jww,69,975
52964547,svj,42,964
52964549,ejt,16,535
52964573,rnb,71,1462
52964588,mhi,84,701
52964589,tej,84,1051
52964591,kry,57,1420
52964597,muz,41,1876
52964600,npc,40,1176
52964620,vrb,93,1891
52964650,sml,86,1954
52964656,eoz,82,1227
52964675,wru,8,1895
52964680,ftz,48,500
52964686,wol,83,834
52964703,ryo,91,1008
52964721,qcg,65,1253
52964732,duh,26,1475
52964762,xjt,72,1988
52964776,jww,81,1280
52964777,hzb,51,1919
52964794,oom,36,1992
52964807,mfw,61,1880
52964821,roj,75,1911
52964851,edi,47,1403
52964875,yig,62,1872
52964891,wrp,21,931
52964900,eoz,18,1714
52964924,dml,66,1868
52964950,zsj,94,961
52964961,cwf,95,1482
52964989,cml,59,1648
52964991,eoz,81,1284
52965012,dxc,57,1194
52965013,hmb,95,1225
52965022,khh,51,1558
52965052,hkp,65,895
52965072,svj,18,1732
52965073,rei,64,1396
52965084,cxa,53,609
52965098,svj,66,1906
52965106,tej,40,1553
52965134,uhr,47,1522
52965137,ssl,24,870
52965140,cwf,77,970
52965145,ejt,39,1921
52965152,yig,74,663
52965153,vgh,100,855
52965181,rjr,30,1396
52965188,ize,65,1452
52965194,vnb,17,1271
52965196,wrp,41,898
52965223,efo,38,591
52965247,yyn,90,1725
52965251,vbr,44,1162
52965280,uqf,44,1291
52965302,bdp,33,573
52965310,agq,5,920
52965327,cwf,61,1273
52965354,ola,22,1564
52965373,vnb,100,1949
52965380,khh,1,1427
52965384,dkq,67,944
52965397,wrp,9,825
52965420,mfw,98,927
52965426,voy,53,782
52965444,cwf,21,584
52965463,ejo,98,1300
52965492,gba,54,1242
52965513,cml,59,1681
52965514,ttw,43,1176
52965522,nea,70,1007
52965534,hzb,79,1895
52965545,khh,27,600
52965559,wrp,52,1200
52965579,wnn,37,1750
52965584,bip,34,1170
52965612,npc,4,1273
52965625,ftz,34,1832
52965637,pcb,98,1059
52965642,ftz,47,1798
52965672,vnb,66,669
52965682,ico,64,877
52965707,ssl,66,1622
52965723,dml,64,507
52965726,oud,76,580
52965748,bip,98,1003
52965758,miw,14,1319
52965772,uqf,16,1803
52965781,nxm,32,1655
52965799,efo,41,1780
52965828,efo,88,1998
52965847,nxm,100,1706
52965849,wxt,4,1855
52965854,whn,1,1966
52965873,vkj,83,1029
52965889,hzb,38,760
52965902,cwf,63,1461
52965904,svj,2,1410
52965923,ejt,22,1321
52965951,zsj,63,1915
52965976,ryx,40,1017
52966000,vpf,56,1575
52966006,kes,62,583
52966030,ico,45,1898
52966044,roj,75,1598
52966066,qri,100,1887
52966082,roj,96,515
52966084,wnn,96,1247
52966094,nxm,12,1248
52966103,kes,11,1135
52966108,hls,50,602
52966111,amn,74,746
52966128,bxn,47,1307
52966156,nra,62,1854
52966159,roj,21,1320
52966189,rei,77,1072
52966192,ejt,76,921
52966200,bdp,72,1434
52966210,lab,32,1999
52966212,qsf,2,1122
52966224,duh,55,1182
52966230,whn,36,657
52966240,voy,58,1421
52966251,xjt,7,1922
52966258,amn,25,852
52966275,ico,43,578
52966284,ftz,46,644
52966291,kes,94,1739
52966302,lab,24,1477
52966320,pjv,27,1946
52966322,bru,43,1633
52966339,pai,11,809
52966358,bdc,69,1525
52966367,ejt,24,958
52966375,miw,55,1734
52966385,mhi,63,1046
52966403,wxt,91,1284
52966417,dtt,46,1262
52966439,amn,38,906
52966445,ihn,96,782
52966461,qsf,20,919
52966490,onh,49,1286
52966498,knp,9,1371
52966524,fwt,32,1020
52966528,obm,45,1967
52966554,bru,4,1131
52966578,vnb,64,1039
52966581,gba,23,996
52966605,wol,83,685
52966612,wxt,7,1992
52966628,uhr,93,1017
52966649,bdp,13,1111
52966678,gba,62,1064
52966689,qsf,95,1507
52966706,eoz,43,844
52966707,lyr,84,1982
52966734,bxn,6,1215
52966756,wrp,20,643
52966758,ttw,63,1017
52966763,oat,67,640
52966774,cxa,61,529
52966793,obm,17,1469
52966805,rjr,51,509
52966808,xkj,58,1659
52966828,duh,96,1837
52966857,pjv,31,1814
52966866,oud,33,1506
52966876,kry,74,923
52966887,wrp,81,1616
52966897,exs,53,1507
52966905,zsj,68,1258
52966931,eoz,77,901
52966952,nra,26,1105
52966977,whn,72,1843
52966982,pcb,90,1786
52966998,uqf,60,1512
52967025,dkq,83,1645
52967048,svj,98,1672
52967049,ihn,12,598
52967054,tej,24,1944
52967077,rei,48,1567
52967096,uoe,40,1101
52967097,ejo,8,1720
52967108,vww,48,1794
52967127,wru,27,1980
52967150,wru,30,565
52967171,qri,20,509
52967200,kes,65,586
52967230,wru,63,535
52967234,dml,50,1102
52967240,nxm,35,1002
52967252,xjt,86,1344
52967281,lsn,24,618
52967305,hzb,91,567
52967317,ize,95,1564
52967319,lyr,2,1214
52967342,bdp,1,593
52967352,vrb,83,1684
52967380,rei,25,1949
52967409,cwf,26,1783
52967418,etv,88,1532
52967430,nea,20,1208
52967433,ftz,14,868
52967443,duh,50,596
52967467,vww,33,893
52967484,yyn,48,762
52967499,yba,2,1998
52967523,lyr,62,706
52967530,agq,27,1507
52967552,yba,58,781
52967554,ryx,91,1284
52967582,mfw,65,733
52967604,ihn,48,1132
52967630,ola,69,1257
52967648,fwt,57,1603
52967677,xjt,66,1622
52967687,kry,92,1669
52967688,roj,44,812
52967701,kry,47,1944
52967712,ftz,75,1309
52967732,zsj,81,1618
52967747,hkp,11,1823
52967758,ihn,69,1867
52967775,ryo,13,618
52967798,mhi,19,555
52967827,ejt,58,611
52967845,nra,32,1761
52967846,obm,74,1716
52967860,qcg,42,762
52967879,vkj,4,536
52967904,gba,46,1704
52967913,oom,90,1942
52967921,bdc,75,1545
52967923,bxn,58,1071
52967952,nxm,67,567
52967972,cxa,100,1744
52967980,pai,94,1320
52967996,exs,1,969
52967997,fwt,72,1579
52968020,pcb,86,1849
52968026,eoz,6,863
52968038,zsj,2,772
52968048,uoe,85,1459
52968075,wxt,92,638
52968102,oly,15,1701
52968114,qsf,43,1976
52968122,etv,79,1163
52968152,oom,81,961
52968160,ftz,29,1865
52968171,wru,100,1099
52968199,vkj,30,1474
52968228,zsj,76,1605
52968246,sml,30,742
52968273,cml,80,1096
52968296,exs,53,828
52968313,oly,85,1246
52968330,whn,90,1679
52968346,ryx,62,1316
52968365,ttw,75,1295
52968392,svj,75,1384
52968405,uoe,21,1065
52968428,hkp,96,657
52968440,roq,96,1898
52968454,kry,10,779
52968473,ryo,46,662
52968479,vkj,25,1651
52968494,whn,93,1883
52968511,dkq,88,636
52968521,cml,11,782
52968535,qri,38,1101
52968557,eoz,59,1564
52968570,oly,10,1426
52968586,ftz,32,1826
52968603,rnb,7,1011
52968630,bxn,68,1642
52968650,efo,80,893
52968657,oom,54,1418
52968686,ize,30,1994
52968710,ssl,89,529
52968715,duh,39,573
52968733,amn,12,695
52968737,ihn,25,706
52968762,hls,50,1486
52968788,wru,69,1739
52968813,muz,87,1810
52968815,exs,32,781
52968829,qcg,14,1553
52968856,voy,100,1158
52968876,ico,64,1887
52968880,voy,24,1256
52968888,ejo,15,1100
52968908,woy,8,849
52968932,wnn,54,1761
52968944,wol,90,1507
52968947,oat,46,1416
52968973,muz,44,848
52968990,muz,54,1012
52969018,nxm,35,1525
52969022,teu,45,1642
52969046,ssl,55,883
52969075,voy,23,580
52969102,vrb,68,1700
52969109,jww,4,1475
52969128,yba,14,1032
52969133,eoz,81,1718
52969161,eoz,32,1228
52969188,svj,85,1763
52969205,jww,26,1018
52969216,nea,66,1719
52969239,etv,90,667
52969262,npc,12,1365
52969285,roq,30,1919
52969302,ryo,14,1262
52969324,bru,44,1817
52969328,bdc,22,1234
52969340,wxt,85,1969
52969352,xjt,1,1366
52969361,rei,22,977
52969374,wol,94,794
52969392,ryx,29,812
52969415,wxt,4,879
52969440,sml,99,767
52969450,hls,74,1110
52969473,rnb,62,636
52969490,duh,42,1251
52969496,ssl,23,1139
52969526,mhi,46,1673
52969551,bru,58,1185
52969553,qri,11,1198
52969576,qri,42,1199
52969592,ssl,40,1053
52969607,tej,32,1944
52969637,wru,36,690
52969661,lsn,68,1802
52969689,bdp,21,1687
52969713,pai,41,1394
52969727,sml,77,1782
52969739,duh,98,617
52969745,dml,35,777
52969766,vkj,89,1533
52969785,roj,56,1203
52969791,amn,28,1809
52969797,nra,21,511
52969817,ssl,87,1745
52969829,cwf,61,1145
52969844,vnb,17,988
52969866,tej,52,1486
52969890,eoz,66,1170
52969907,agq,61,764
52969908,mhi,14,554
52969927,wxt,22,1914
52969951,lyr,12,1113
52969968,npc,12,1305
52969990,nea,52,1248
52970012,bxn,50,1573
52970033,gba,49,550
52970063,ndj,38,1688
52970072,bru,30,1433
52970089,wrp,34,1021
52970119,zsj,87,955
52970139,ftz,19,758
52970148,muz,20,965
52970155,vww,97,1033
52970177,pjv,46,1085
52970189,ryx,61,1523
52970197,vgh,50,528
52970198,kes,32,1914
52970210,qri,61,1956
52970235,ftz,14,1499
52970248,roq,5,994
52970271,rjr,99,1169
52970298,lyr,63,1791
52970322,nxm,69,678
52970337,oat,57,1322
52970353,hmb,6,1767
52970358,knp,91,1810
52970386,teu,73,1536
52970398,tej,84,1941
52970407,qri,91,1369
52970424,obm,34,1835
52970452,wxt,16,1873
52970475,oat,4,519
52970492,wnn,37,1031
52970513,lsn,9,852
52970532,yyn,16,1156
52970550,uqf,88,677
52970573,etv,62,1566
52970588,ttw,84,1824
52970593,xkj,52,1251
52970617,ize,30,1604
52970619,agq,80,1363
52970648,dml,43,1289
52970656,wnn,12,1270
52970674,qsf,40,1712
52970698,ndj,1,1141
52970706,bdc,62,800
52970730,bxn,47,757
52970738,kpg,56,1771
52970756,vkj,25,1319
52970786,muz,54,1309
52970801,bru,62,1539
52970815,uhr,64,1787
52970839,ftz,99,1208
52970852,ihn,54,920
52970873,gba,3,1717
52970882,nea,11,577
52970899,vbr,49,794
52970922,pcb,89,1019
52970952,wru,51,1211
52970968,ejo,62,938
52970987,cxa,96,1509
52970996,kry,1,1401
52971001,rjr,8,1688
52971007,eoz,11,1009
52971032,qcg,24,1426
52971035,ssl,28,543
52971040,qcg,11,1679
52971066,oud,8,810
52971084,duh,59,1317
52971110,oly,100,1772
52971124,muz,56,1128
52971149,ize,29,1663
52971177,bxn,68,1395
52971187,kry,70,1149
52971206,khh,84,1966
52971229,fwt,46,1963
52971238,exs,41,1610
52971248,knp,63,1853
52971274,bdp,44,1882
52971288,oom,30,1341
52971299,onh,14,761
52971326,dxc,11,1126
52971351,oom,65,1377
52971379,wxt,49,1790
52971389,hkp,83,1555
52971398,kes,48,1395
52971424,wnn,4,886
52971450,tej,91,1327
52971453,cml,4,1570
52971467,oat,45,1882
52971491,rei,24,684
52971492,hkp,45,1160
52971520,cxa,55,1144
52971538,ico,63,653
52971554,kpg,97,1347
52971574,wrp,53,1113
52971600,rjr,31,535
52971612,teu,90,764
52971625,kry,75,519
52971633,cwf,76,1014
52971641,hkp,44,1484
52971652,voy,88,885
52971655,qcg,56,1140
52971660,hzb,37,800
52971664,cml,25,1729
52971678,vgh,82,1461
52971701,ize,81,1467
52971710,lab,32,905
52971739,agq,8,1750
52971741,vww,66,1594
52971750,obm,13,1218
52971768,yyn,42,1864
52971769,tej,81,1684
52971777,wnn,18,1874
52971803,kry,78,1140
52971826,rjr,63,533
52971829,oly,86,658
52971854,vrb,23,1759
52971875,uhr,97,1950
52971890,tej,51,1296
52971920,svj,16,567
52971933,etv,73,1107
52971960,vpf,3,612
52971976,gba,80,746
52972003,dkq,21,1874
52972031,bdp,22,1115
52972042,oat,88,1424
52972044,dml,64,1119
52972066,efo,68,810
52972076,nea,11,1954
52972091,roj,98,1606
52972111,nea,2,1267
52972124,ize,60,1708
52972134,pjv,91,644
52972156,edi,91,519
52972181,rjr,22,900
52972204,hzb,19,1261
52972231,xjt,91,805
52972252,svj,12,1715
52972257,hls,7,1643
52972280,nxm,40,932
52972300,etv,76,1011
52972326,ihn,91,1167
52972333,xjt,4,1435
52972346,vnb,5,1175
52972375,whn,6,1362
52972393,fwt,46,920
52972402,yba,58,563
52972412,pcb,26,1243
52972413,vbr,89,936
52972427,teu,5,1096
52972444,hls,95,647
52972454,hkp,76,801
52972483,yig,92,566
52972484,roq,86,1635
52972489,jww,84,681
52972518,dtt,42,1962
52972532,pjv,74,1961
52972557,bip,45,683
52972580,duh,41,1782
52972597,voy,79,1073
52972608,vgh,78,1335
52972637,miw,43,1022
52972651,xjt,18,1643
52972655,pai,15,1072
52972682,cxa,71,763
52972695,vnb,30,1154
52972718,edi,26,1868
52972742,ola,78,1147
52972757,oud,42,1238
52972785,oud,98,1292
52972804,agq,28,1682
52972808,dml,62,812
52972821,pjv,23,1215
52972828,agq,49,1841
52972847,etv,84,1174
52972876,wrp,96,1614
52972884,xjt,32,1015
52972890,ola,42,1201
52972896,ftz,60,1996
52972901,vgh,27,1437
52972921,nea,33,979
52972924,etv,82,1066
52972954,vww,61,1423
52972979,gba,2,1894
52973005,vww,66,834
52973035,hkp,71,1328
52973050,vbr,47,1360
52973060,efo,89,1669
52973066,hmb,16,681
52973079,xkj,44,1451
52973086,teu,58,1342
52973114,oom,5,1021
52973132,woy,48,876
52973145,vww,52,1508
52973173,whn,41,1969
52973193,etv,9,547
52973195,sml,43,1138
52973203,vgh,20,1866
52973219,rnb,53,1601
52973227,vnb,64,558
52973253,jww,99,736
52973256,vbr,62,1764
52973285,obm,38,1404
52973297,wol,78,1492
52973319,duh,28,1928
52973346,khh,69,803
52973347,jww,41,790
52973350,roj,47,900
52973351,wru,11,703
52973354,nea,29,1154
52973372,xjt,68,548
52973397,ihn,100,628
52973406,hls,8,835
52973416,teu,4,959
52973434,sml,15,1673
52973441,ndj,40,810
52973470,bip,75,1583
52973480,tej,99,910
52973501,muz,87,1797
52973504,yig,70,683
52973527,efo,5,1969
52973556,knp,69,1375
52973557,uoe,40,1939
52973570,obm,94,1633
52973581,bip,55,1343
52973599,hkp,82,1237
52973615,lab,38,1299
52973617,ssl,33,782
52973632,ola,6,1796
52973637,rnb,6,794
52973667,etv,16,1214
52973692,onh,34,1624
52973713,wnn,82,1088
52973732,oly,55,1598
52973753,lab,36,1759
52973755,dml,1,864
52973758,woy,39,1741
52973781,lab,10,872
52973787,oly,81,657
52973792,sml,84,1753
52973804,kes,73,952
52973818,mhi,30,1957
52973835,ico,56,1783
52973860,bdp,20,949
52973877,eoz,88,967
52973899,ssl,9,990
52973912,yig,30,1761
52973916,yyn,95,1308
52973918,hls,4,578
52973938,oud,27,517
52973965,roj,64,1121
52973970,pjv,35,1753
52973992,efo,75,808
52974000,bdp,53,1029
52974030,qsf,54,1657
52974037,teu,78,1485
52974052,nxm,63,1328
52974080,woy,82,1027
52974105,hkp,83,683
52974111,etv,57,1093
52974137,ico,47,1071
52974153,ize,42,1990
52974178,sml,45,802
52974205,mfw,20,637
52974209,obm,11,524
52974224,lyr,81,962
52974243,xjt,40,1558
52974259,ejo,89,1611
52974274,ola,1,1609
52974281,hkp,49,752
52974304,voy,44,1165
52974316,ihn,31,1407
52974340,miw,35,1490
52974343,cml,28,805
52974344,lsn,99,1003
52974374,uqf,12,1273
52974404,tej,86,1463
52974434,bxn,47,1664
52974448,hls,78,1892
52974465,miw,50,1502
52974478,uoe,22,1167
52974490,edi,11,1786
52974520,yig,63,1440
52974526,svj,63,1910
52974531,pai,79,1141
52974560,vww,51,1517
52974571,wnn,5,1450
52974573,qsf,52,1727
52974601,uoe,50,609
52974620,ttw,4,788
52974635,agq,39,1016
52974659,dml,14,1223
52974676,dkq,94,866
52974705,duh,88,1727
52974711,ola,52,881
52974722,yba,45,939
52974743,wol,14,1875
52974746,dtt,33,640
52974776,ola,99,1266
52974793,uhr,71,1177
52974822,cml,4,1991
52974833,gba,11,1971
52974840,qcg,53,1093
52974842,yba,33,1465
52974867,ssl,52,1387
52974870,svj,38,1914
52974889,wru,93,1586
52974904,vbr,44,555
52974931,eoz,18,1686
52974932,yyn,73,1373
52974962,gba,12,1894
52974973,exs,30,1975
52974992,hls,67,1775
52975011,nea,45,1506
52975020,dxc,18,1848
52975032,cml,16,673
52975059,onh,77,1643
52975077,miw,79,1382
52975093,vbr,5,1950
52975122,miw,6,1055
52975149,knp,26,600
52975158,yig,37,1272
52975160,pcb,94,1514
52975175,vgh,96,1163
52975194,vrb,100,1429
52975221,uhr,73,1431
52975225,etv,8,822
